#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2023 12 30 21 50  MM 10.0 12.0   0.9     5   3.7 172 1004.2    MM   9.0    MM   MM   MM    MM
2023 12 30 21 40  MM 10.0 12.0    MM    MM    MM  MM 1004.2    MM   9.0    MM   MM   MM    MM
2023 12 30 21 30  MM 10.0 12.0    MM    MM    MM  MM 1003.9    MM   9.0    MM   MM   MM    MM
2023 12 30 21 20  MM  9.0 12.0   1.0     4   3.7 290 1003.9    MM   9.0    MM   MM   MM    MM
2023 12 30 21 10  MM  9.0 12.0   1.0    MM   3.7 290 1003.7    MM   9.0    MM   MM   MM    MM
2023 12 30 21 00  MM 10.0 12.0    MM    MM    MM  MM 1003.6    MM   9.1    MM   MM +1.7    MM
2023 12 30 20 50  MM 10.0 12.0   1.0     3   3.7 288 1003.3    MM   9.1    MM   MM   MM    MM
2023 12 30 20 40  MM 11.0 13.0    MM    MM    MM  MM 1003.2    MM   9.1    MM   MM   MM    MM
2023 12 30 20 30  MM 10.0 12.0    MM    MM    MM  MM 1003.1    MM   9.1    MM   MM   MM    MM
2023 12 30 20 20  MM 10.0 13.0   1.0     3   3.6 292 1003.0    MM   9.1    MM   MM   MM    MM
2023 12 30 20 10  MM 11.0 13.0   1.0    MM   3.6 292 1002.9    MM   9.2    MM   MM   MM    MM
2023 12 30 20 00  MM 11.0 14.0    MM    MM    MM  MM 1002.8    MM   9.1    MM   MM +0.7    MM
2023 12 30 19 50  MM 11.0 13.0   1.0     4   3.6 289 1002.7    MM   9.1    MM   MM   MM    MM
2023 12 30 19 40  MM 11.0 13.0    MM    MM    MM  MM 1002.6    MM   9.1    MM   MM   MM    MM
2023 12 30 19 30  MM 10.0 13.0    MM    MM    MM  MM 1002.5    MM   9.2    MM   MM   MM    MM
2023 12 30 19 20  MM 10.0 12.0   1.0     3   3.5 283 1002.4    MM   9.2    MM   MM   MM    MM
2023 12 30 19 10  MM 10.0 13.0   1.0    MM   3.5 283 1002.3    MM   9.2    MM   MM   MM    MM
2023 12 30 19 00  MM 10.0 12.0    MM    MM    MM  MM 1002.1    MM   9.2    MM   MM -0.4    MM
2023 12 30 18 50  MM 10.0 12.0   1.0     3   3.6 283 1002.1    MM   9.2    MM   MM   MM    MM
2023 12 30 18 40  MM 10.0 12.0    MM    MM    MM  MM 1002.0    MM   9.1    MM   MM   MM    MM
2023 12 30 18 30  MM 10.0 13.0    MM    MM    MM  MM 1001.9    MM   9.1    MM   MM   MM    MM
2023 12 30 18 20  MM 10.0 11.0   0.9     4   3.6 278 1001.9    MM   9.3    MM   MM   MM    MM
2023 12 30 18 10  MM 10.0 13.0    MM    MM    MM  MM 1001.9    MM   9.3    MM   MM   MM    MM
2023 12 30 18 00  MM 10.0 12.0    MM    MM    MM  MM 1001.9    MM   9.2    MM   MM -0.6    MM
2023 12 30 17 50  MM  9.0 13.0   1.0     4   3.6 288 1001.9    MM   9.2    MM   MM   MM    MM
2023 12 30 17 40  MM 10.0 12.0    MM    MM    MM  MM 1002.0    MM   9.2    MM   MM   MM    MM
2023 12 30 17 30  MM 10.0 12.0    MM    MM    MM  MM 1002.0    MM   9.2    MM   MM   MM    MM
2023 12 30 17 20  MM 10.0 12.0   1.1     4   3.7 251 1002.2    MM   9.2    MM   MM   MM    MM
2023 12 30 17 10  MM 10.0 13.0   1.1    MM   3.7 251 1002.1    MM   9.2    MM   MM   MM    MM
2023 12 30 17 00  MM 10.0 12.0    MM    MM    MM  MM 1002.1    MM   9.3    MM   MM -0.7    MM
2023 12 30 16 50  MM 10.0 13.0   1.1     4   3.7 279 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 16 40  MM 11.0 13.0    MM    MM    MM  MM 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 16 30  MM 11.0 13.0    MM    MM    MM  MM 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 16 20  MM 11.0 13.0   1.2     4   3.8 271 1002.3    MM   9.5    MM   MM   MM    MM
2023 12 30 16 10  MM 11.0 13.0   1.2    MM   3.8 271 1002.4    MM   9.5    MM   MM   MM    MM
2023 12 30 16 00  MM 11.0 13.0    MM    MM    MM  MM 1002.5    MM   9.5    MM   MM +0.0    MM
2023 12 30 15 50  MM 11.0 13.0   1.0     4   3.7 258 1002.6    MM   9.5    MM   MM   MM    MM
2023 12 30 15 40  MM 11.0 13.0    MM    MM    MM  MM 1002.6    MM   9.5    MM   MM   MM    MM
2023 12 30 15 30  MM 12.0 15.0    MM    MM    MM  MM 1002.7    MM   9.5    MM   MM   MM    MM
2023 12 30 15 20  MM 11.0 13.0   1.1     4   3.7 254 1002.7    MM   9.5    MM   MM   MM    MM
2023 12 30 15 10  MM 11.0 14.0   1.1    MM   3.7 254 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 15 00  MM 11.0 14.0    MM    MM    MM  MM 1002.5    MM   9.5    MM   MM +0.0    MM
2023 12 30 14 50  MM 11.0 14.0   1.1     4   3.8 275 1002.7    MM   9.5    MM   MM   MM    MM
2023 12 30 14 40  MM 11.0 13.0   1.1    MM   3.8 275 1002.6    MM   9.5    MM   MM   MM    MM
2023 12 30 14 30  MM 11.0 14.0    MM    MM    MM  MM 1002.8    MM   9.5    MM   MM   MM    MM
2023 12 30 14 20  MM 11.0 13.0   1.1     4   3.8 265 1002.8    MM   9.5    MM   MM   MM    MM
2023 12 30 14 10  MM 11.0 13.0    MM    MM    MM  MM 1002.8    MM   9.5    MM   MM   MM    MM
2023 12 30 14 00  MM 11.0 14.0    MM    MM    MM  MM 1002.8    MM   9.5    MM   MM +0.7    MM
2023 12 30 13 50  MM 11.0 13.0   1.2     4   3.8 261 1002.7    MM   9.5    MM   MM   MM    MM
2023 12 30 13 40  MM 11.0 13.0   1.2    MM   3.8 261 1002.6    MM   9.5    MM   MM   MM    MM
2023 12 30 13 30  MM 11.0 13.0    MM    MM    MM  MM 1002.6    MM   9.5    MM   MM   MM    MM
2023 12 30 13 20  MM 11.0 13.0   1.0     4   3.8 280 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 13 10  MM 11.0 14.0   1.0    MM   3.8 280 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 13 00  MM 11.0 13.0    MM    MM    MM  MM 1002.5    MM   9.5    MM   MM +1.0    MM
2023 12 30 12 50  MM 11.0 13.0   1.0     4   3.8 280 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 12 40  MM 11.0 13.0    MM    MM    MM  MM 1002.4    MM   9.5    MM   MM   MM    MM
2023 12 30 12 30  MM 11.0 13.0    MM    MM    MM  MM 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 12 20  MM 10.0 12.0   1.0     4   3.8 280 1002.3    MM   9.5    MM   MM   MM    MM
2023 12 30 12 10  MM 11.0 13.0   1.0    MM   3.8 280 1002.3    MM   9.5    MM   MM   MM    MM
2023 12 30 12 00  MM 11.0 13.0    MM    MM    MM  MM 1002.3    MM   9.5    MM   MM +0.7    MM
2023 12 30 11 50  MM 11.0 13.0   0.9     4   3.8 277 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 11 40  MM 11.0 13.0    MM    MM    MM  MM 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 11 30  MM 10.0 12.0    MM    MM    MM  MM 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 11 20  MM 10.0 12.0   0.9     4   3.9 285 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 11 10  MM 10.0 11.0   0.9    MM   3.9 285 1001.9    MM   9.5    MM   MM   MM    MM
2023 12 30 11 00  MM 10.0 12.0    MM    MM    MM  MM 1002.1    MM   9.5    MM   MM -0.0    MM
2023 12 30 10 50  MM 10.0 12.0   0.9     4   3.8 280 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 10 40  MM 10.0 12.0    MM    MM    MM  MM 1001.8    MM   9.5    MM   MM   MM    MM
2023 12 30 10 30  MM 10.0 12.0    MM    MM    MM  MM 1001.7    MM   9.5    MM   MM   MM    MM
2023 12 30 10 20  MM 10.0 12.0   0.9     4   3.9 278 1001.7    MM   9.5    MM   MM   MM    MM
2023 12 30 10 10  MM 10.0 12.0   0.9    MM   3.9 278 1001.7    MM   9.5    MM   MM   MM    MM
2023 12 30 10 00  MM 10.0 12.0    MM    MM    MM  MM 1001.5    MM   9.5    MM   MM -0.5    MM
2023 12 30 09 50  MM 10.0 12.0   0.9     3   3.8 282 1001.5    MM   9.5    MM   MM   MM    MM
2023 12 30 09 40  MM 10.0 12.0    MM    MM    MM  MM 1001.6    MM   9.5    MM   MM   MM    MM
2023 12 30 09 30  MM 10.0 12.0    MM    MM    MM  MM 1001.5    MM   9.5    MM   MM   MM    MM
2023 12 30 09 20  MM 10.0 11.0   0.9     4   3.7 286 1001.6    MM   9.5    MM   MM   MM    MM
2023 12 30 09 10  MM  9.0 11.0   0.9    MM   3.7 286 1001.5    MM   9.5    MM   MM   MM    MM
2023 12 30 09 00  MM  9.0 11.0    MM    MM    MM  MM 1001.6    MM   9.5    MM   MM -0.5    MM
2023 12 30 08 50  MM  9.0 11.0   0.9     3   3.9 275 1001.8    MM   9.5    MM   MM   MM    MM
2023 12 30 08 40  MM  9.0 10.0    MM    MM    MM  MM 1001.9    MM   9.5    MM   MM   MM    MM
2023 12 30 08 30  MM  9.0 10.0    MM    MM    MM  MM 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 08 20  MM  9.0 11.0   0.8     9   3.8 132 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 08 10  MM  9.0 11.0   0.8    MM   3.8 132 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 08 00  MM  9.0 11.0    MM    MM    MM  MM 1002.0    MM   9.5    MM   MM -0.6    MM
2023 12 30 07 50  MM  8.0 11.0   0.8     8   4.1 125 1002.1    MM   9.5    MM   MM   MM    MM
2023 12 30 07 40  MM  7.0  9.0    MM    MM    MM  MM 1002.1    MM   9.5    MM   MM   MM    MM
2023 12 30 07 30  MM  7.0  8.0    MM    MM    MM  MM 1002.1    MM   9.5    MM   MM   MM    MM
2023 12 30 07 20  MM  7.0  8.0   0.7     8   4.1 131 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 07 10  MM  7.0  9.0    MM    MM    MM  MM 1002.1    MM   9.5    MM   MM   MM    MM
2023 12 30 07 00  MM  7.0  9.0    MM    MM    MM  MM 1002.0    MM   9.5    MM   MM -0.5    MM
2023 12 30 06 50  MM  7.0  9.0   0.7     8   4.2 137 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 06 40  MM  7.0  9.0    MM    MM    MM  MM 1001.9    MM   9.5    MM   MM   MM    MM
2023 12 30 06 30  MM  7.0  9.0    MM    MM    MM  MM 1001.9    MM   9.5    MM   MM   MM    MM
2023 12 30 06 20  MM  7.0  9.0   0.7     9   4.5 137 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 06 10  MM  7.0  8.0   0.7    MM   4.5 137 1002.0    MM   9.5    MM   MM   MM    MM
2023 12 30 06 00  MM  6.0  8.0    MM    MM    MM  MM 1002.1    MM   9.5    MM   MM -1.1    MM
2023 12 30 05 50  MM  6.0  7.0   0.7     8   4.5 134 1002.1    MM   9.5    MM   MM   MM    MM
2023 12 30 05 40  MM  6.0  7.0    MM    MM    MM  MM 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 05 30  MM  6.0  7.0    MM    MM    MM  MM 1002.2    MM   9.5    MM   MM   MM    MM
2023 12 30 05 20  MM  6.0  7.0   0.8     9   4.7 112 1002.4    MM   9.5    MM   MM   MM    MM
2023 12 30 05 10  MM  6.0  7.0   0.8    MM   4.7 112 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 05 00  MM  6.0  7.0    MM    MM    MM  MM 1002.6    MM   9.5    MM   MM -1.0    MM
2023 12 30 04 50  MM  6.0  7.0   0.7     9   4.6 131 1002.4    MM   9.5    MM   MM   MM    MM
2023 12 30 04 40  MM  6.0  7.0    MM    MM    MM  MM 1002.4    MM   9.5    MM   MM   MM    MM
2023 12 30 04 30  MM  6.0  7.0    MM    MM    MM  MM 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 04 20  MM  5.0  7.0   0.7     8   4.6 155 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 04 10  MM  6.0  7.0   0.7    MM   4.6 155 1002.5    MM   9.5    MM   MM   MM    MM
2023 12 30 04 00  MM  6.0  7.0    MM    MM    MM  MM 1002.5    MM   9.5    MM   MM -1.5    MM
2023 12 30 03 50  MM  5.0  7.0   0.7     8   4.6 133 1002.7    MM   9.5    MM   MM   MM    MM
2023 12 30 03 40  MM  6.0  8.0    MM    MM    MM  MM 1002.6    MM   9.5    MM   MM   MM    MM
2023 12 30 03 30  MM  6.0  6.0    MM    MM    MM  MM 1003.0    MM   9.5    MM   MM   MM    MM
2023 12 30 03 20  MM  5.0  7.0   0.8     9   4.7 125 1003.3    MM   9.6    MM   MM   MM    MM
2023 12 30 03 10  MM  6.0  7.0   0.8    MM   4.7 125 1003.1    MM   9.5    MM   MM   MM    MM
2023 12 30 03 00  MM  6.0  7.0    MM    MM    MM  MM 1003.2    MM   9.5    MM   MM -0.9    MM
2023 12 30 02 50  MM  6.0  7.0   0.8     8   4.6 151 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 30 02 40  MM  6.0  7.0    MM    MM    MM  MM 1003.2    MM   9.6    MM   MM   MM    MM
2023 12 30 02 30  MM  6.0  7.0    MM    MM    MM  MM 1003.5    MM   9.5    MM   MM   MM    MM
2023 12 30 02 20  MM  6.0  8.0   0.8     8   4.9 138 1003.7    MM   9.5    MM   MM   MM    MM
2023 12 30 02 10  MM  7.0  8.0   0.8    MM   4.9 138 1003.8    MM   9.5    MM   MM   MM    MM
2023 12 30 02 00  MM  7.0  9.0    MM    MM    MM  MM 1003.6    MM   9.5    MM   MM +0.0    MM
2023 12 30 01 50  MM  7.0  8.0   0.8     8   5.4 138 1003.5    MM   9.5    MM   MM   MM    MM
2023 12 30 01 40  MM  6.0  7.0    MM    MM    MM  MM 1003.6    MM   9.5    MM   MM   MM    MM
2023 12 30 01 30  MM  6.0  7.0    MM    MM    MM  MM 1003.7    MM   9.5    MM   MM   MM    MM
2023 12 30 01 20  MM  5.0  7.0   0.8     8   5.2 154 1003.7    MM   9.5    MM   MM   MM    MM
2023 12 30 01 10  MM  5.0  6.0    MM    MM    MM  MM 1003.9    MM   9.5    MM   MM   MM    MM
2023 12 30 01 00  MM  5.0  6.0    MM    MM    MM  MM 1004.0    MM   9.5    MM   MM +0.8    MM
2023 12 30 00 50  MM  5.0  6.0   0.8     8   5.4 140 1004.1    MM   9.5    MM   MM   MM    MM
2023 12 30 00 40  MM  5.0  6.0   0.8    MM   5.4 140 1004.1    MM   9.5    MM   MM   MM    MM
2023 12 30 00 30  MM  5.0  7.0    MM    MM    MM  MM 1004.2    MM    MM    MM   MM   MM    MM
2023 12 30 00 20  MM  4.0  6.0   0.8     9   5.4 124 1004.1    MM   9.6    MM   MM   MM    MM
2023 12 30 00 10  MM  5.0  6.0   0.8    MM   5.4 124 1004.2    MM   9.6    MM   MM   MM    MM
2023 12 30 00 00  MM  5.0  6.0    MM    MM    MM  MM 1004.1    MM   9.6    MM   MM +1.3    MM
2023 12 29 23 50  MM  5.0  7.0   0.9     8   5.2 140 1004.0    MM   9.6    MM   MM   MM    MM
2023 12 29 23 40  MM  5.0  7.0    MM    MM    MM  MM 1003.8    MM   9.6    MM   MM   MM    MM
2023 12 29 23 10  MM  6.0  7.0   0.9    MM   5.1 133 1003.6    MM   9.6    MM   MM   MM    MM
2023 12 29 23 00  MM  6.0  7.0    MM    MM    MM  MM 1003.6    MM   9.6    MM   MM +0.6    MM
2023 12 29 22 50  MM  6.0  7.0   0.9     8   5.2 140 1003.6    MM   9.6    MM   MM   MM    MM
2023 12 29 22 40  MM  6.0  7.0    MM    MM    MM  MM 1003.6    MM   9.6    MM   MM   MM    MM
2023 12 29 22 30  MM  6.0  7.0    MM    MM    MM  MM 1003.4    MM   9.6    MM   MM   MM    MM
2023 12 29 22 20  MM  5.0  6.0   0.9     8   5.5 143 1003.3    MM   9.6    MM   MM   MM    MM
2023 12 29 22 10  MM  5.0  6.0   0.9    MM   5.5 143 1003.2    MM   9.6    MM   MM   MM    MM
2023 12 29 22 00  MM  5.0  6.0    MM    MM    MM  MM 1003.2    MM   9.6    MM   MM -0.0    MM
2023 12 29 21 50  MM  4.0  6.0   0.8     9   5.6 132 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 21 40  MM  5.0  7.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 21 30  MM  6.0  8.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 21 20  MM  6.0  8.0   0.9     8   6.0 139 1002.9    MM   9.6    MM   MM   MM    MM
2023 12 29 21 10  MM  5.0  8.0   0.9    MM   6.0 139 1002.8    MM   9.6    MM   MM   MM    MM
2023 12 29 21 00  MM  6.0  7.0    MM    MM    MM  MM 1002.8    MM   9.6    MM   MM -0.5    MM
2023 12 29 20 50  MM  5.0  6.0   0.8     9   6.0 119 1002.8    MM   9.6    MM   MM   MM    MM
2023 12 29 20 40  MM  4.0  5.0   0.8    MM   6.0 119 1002.7    MM   9.6    MM   MM   MM    MM
2023 12 29 20 30  MM  3.0  4.0    MM    MM    MM  MM 1002.7    MM   9.6    MM   MM   MM    MM
2023 12 29 20 20  MM  2.0  3.0   0.8     8   5.7 145 1002.9    MM   9.7    MM   MM   MM    MM
2023 12 29 20 10  MM  2.0  3.0   0.8    MM   5.7 145 1002.9    MM   9.7    MM   MM   MM    MM
2023 12 29 20 00  MM  2.0  3.0    MM    MM    MM  MM 1003.0    MM   9.6    MM   MM -0.7    MM
2023 12 29 19 50  MM  2.0  3.0   0.8     9   5.4 115 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 19 40  MM  2.0  3.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 19 30  MM  2.0  2.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 19 20  MM  2.0  2.0   0.9     9   5.8 132 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 19 10  MM  1.0  2.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 19 00  MM  2.0  2.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM -1.1    MM
2023 12 29 18 50  MM  2.0  3.0   0.9     9   5.8 125 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 18 40  MM  3.0  4.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 18 30  MM  2.0  3.0    MM    MM    MM  MM 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 18 20  MM  3.0  4.0   0.9     9   5.8 132 1003.1    MM   9.6    MM   MM   MM    MM
2023 12 29 18 10  MM  3.0  4.0   0.9    MM   5.8 132 1003.2    MM   9.6    MM   MM   MM    MM
2023 12 29 18 00  MM  4.0  4.0    MM    MM    MM  MM 1003.3    MM   9.6    MM   MM   MM    MM
2023 12 29 17 50  MM  4.0  4.0   1.0    10   5.8 122 1003.4    MM   9.6    MM   MM   MM    MM
2023 12 29 17 40  MM  4.0  4.0    MM    MM    MM  MM 1003.4    MM    MM    MM   MM   MM    MM
2023 12 29 17 30  MM  4.0  4.0    MM    MM    MM  MM 1003.4    MM   9.6    MM   MM   MM    MM
2023 12 29 17 20  MM  4.0  5.0   0.9    10   5.5 122 1003.6    MM   9.6    MM   MM   MM    MM
2023 12 29 17 00  MM  5.0  6.0   0.9    MM   5.5 122 1003.7    MM   9.6    MM   MM   MM    MM
2023 12 29 16 40  MM   MM   MM   1.0    10   5.6 119     MM    MM   9.6    MM   MM   MM    MM
2023 12 29 16 30  MM  5.0  6.0    MM    MM    MM  MM 1003.9    MM   9.5    MM   MM   MM    MM
2023 12 29 16 20  MM  5.0  6.0   1.0     9   5.8 131 1003.9    MM   9.5    MM   MM   MM    MM
2023 12 29 16 00  MM  6.0  7.0   1.0    MM   5.8 131 1004.2    MM   9.5    MM   MM   MM    MM
2023 12 29 15 40  MM   MM   MM   1.0     9   5.5 129     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 15 10  MM   MM   MM   1.1    10   6.0 111     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 14 40  MM   MM   MM   1.1     9   6.4 125     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 14 10  MM   MM   MM   1.1     8   6.6 144     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 13 40  MM   MM   MM   1.0    10   6.3 126     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 13 10  MM   MM   MM   1.2     9   6.6 129     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 12 40  MM   MM   MM   1.1     9   6.4 131     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 12 10  MM   MM   MM   1.2     9   6.6 134     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 11 40  MM   MM   MM   1.3    10   6.9 133     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 11 10  MM   MM   MM   1.2     8   6.5 156     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 10 40  MM   MM   MM   1.4     9   6.7 144     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 10 10  MM   MM   MM   1.2     9   6.4 140     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 09 40  MM   MM   MM   1.3     9   6.5 148     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 09 10  MM   MM   MM   1.2     9   6.6 147     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 08 40  MM   MM   MM   1.3     9   6.6 143     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 08 30  MM  2.0  3.0   1.3    MM   6.6 143 1004.2    MM   9.4    MM   MM   MM    MM
2023 12 29 08 20  MM  2.0  2.0   1.2    10   6.5 132 1004.3    MM   9.4    MM   MM   MM    MM
2023 12 29 07 50  MM  2.0  2.0   1.3    10   6.5 145 1004.2    MM   9.4    MM   MM   MM    MM
2023 12 29 07 40  MM  1.0  2.0    MM    MM    MM  MM 1004.2    MM    MM    MM   MM   MM    MM
2023 12 29 07 10  MM   MM   MM   1.3     9   6.7 147     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 06 40  MM   MM   MM   1.3     9   6.7 148     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 06 10  MM   MM   MM   1.3     9   6.5 146     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 06 00  MM  2.0  3.0    MM    MM    MM  MM 1004.0    MM   9.4    MM   MM -0.5    MM
2023 12 29 05 50  MM  2.0  3.0   1.2     9   6.4 146 1004.0    MM   9.4    MM   MM   MM    MM
2023 12 29 05 40  MM  2.0  3.0    MM    MM    MM  MM 1004.0    MM   9.4    MM   MM   MM    MM
2023 12 29 05 30  MM  2.0  3.0    MM    MM    MM  MM 1003.9    MM   9.4    MM   MM   MM    MM
2023 12 29 05 10  MM   MM   MM   1.4     9   6.6 150     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 04 50  MM  2.0  3.0   1.4    10   6.6 145 1004.2    MM   9.4    MM   MM   MM    MM
2023 12 29 04 30  MM  2.0  3.0    MM    MM    MM  MM 1004.4    MM   9.4    MM   MM   MM    MM
2023 12 29 04 10  MM   MM   MM   1.5    10   6.7 152     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 04 00  MM  2.0  3.0   1.5    MM   6.7 152 1004.5    MM   9.5    MM   MM +0.4    MM
2023 12 29 03 40  MM   MM   MM   1.3     9   6.4 148     MM    MM   9.5    MM   MM   MM    MM
2023 12 29 03 30  MM  3.0  4.0    MM    MM    MM  MM 1004.7    MM   9.5    MM   MM   MM    MM
2023 12 29 03 20  MM  3.0  4.0   1.6    10   6.8 138 1004.7    MM   9.5    MM   MM   MM    MM
2023 12 29 03 10  MM  3.0  4.0   1.6    MM   6.8 138 1004.7    MM   9.5    MM   MM   MM    MM
2023 12 29 03 00  MM  3.0  3.0    MM    MM    MM  MM 1004.5    MM   9.5    MM   MM   MM    MM
2023 12 29 02 50  MM  3.0  3.0   1.5     9   6.5 146 1004.6    MM   9.5    MM   MM   MM    MM
2023 12 29 02 40  MM  3.0  4.0    MM    MM    MM  MM 1004.6    MM   9.5    MM   MM   MM    MM
2023 12 29 02 30  MM  3.0  4.0    MM    MM    MM  MM 1004.5    MM   9.5    MM   MM   MM    MM
2023 12 29 02 20  MM  3.0  4.0   1.6     9   6.4 146 1004.5    MM   9.5    MM   MM   MM    MM
2023 12 29 02 10  MM  3.0  4.0    MM    MM    MM  MM 1004.5    MM   9.5    MM   MM   MM    MM
2023 12 29 02 00  MM  4.0  5.0    MM    MM    MM  MM 1004.4    MM   9.5    MM   MM   MM    MM
2023 12 29 01 50  MM  4.0  5.0   1.6    10   6.8 142 1004.4    MM   9.5    MM   MM   MM    MM
2023 12 29 01 10  MM   MM   MM   1.7     9   6.6 139     MM    MM   9.4    MM   MM   MM    MM
2023 12 29 01 00  MM  4.0  5.0    MM    MM    MM  MM 1004.1    MM   9.3    MM   MM +0.0    MM
2023 12 29 00 40  MM   MM   MM   1.7    10   6.6 154     MM    MM   9.3    MM   MM   MM    MM
2023 12 29 00 20  MM  3.0  4.0   1.8    10   6.7 150 1004.2    MM   9.3    MM   MM   MM    MM
2023 12 29 00 10  MM  2.0  3.0   1.8    MM   6.7 150 1004.4    MM   9.3    MM   MM   MM    MM
2023 12 28 23 40  MM   MM   MM   1.8     9   6.6 146     MM    MM   9.3    MM   MM   MM    MM
2023 12 28 23 10  MM   MM   MM   1.8     9   6.5 149     MM    MM   9.3    MM   MM   MM    MM
2023 12 28 22 50  MM  1.0  2.0   2.0    10   6.8 148 1004.5    MM   9.2    MM   MM   MM    MM
2023 12 28 22 40  MM  2.0  3.0    MM    MM    MM  MM 1004.5    MM   9.2    MM   MM   MM    MM
2023 12 28 22 10  MM   MM   MM   2.0     9   6.8 157     MM    MM   9.3    MM   MM   MM    MM
2023 12 28 22 00  MM  3.0  4.0   2.0    MM   6.8 157 1004.0    MM   9.3    MM   MM   MM    MM
2023 12 28 21 40  MM   MM   MM   2.0     9   6.6 155     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 21 20  MM  3.0  4.0   2.0    10   6.8 170 1003.4    MM   9.2    MM   MM   MM    MM
2023 12 28 21 10  MM  3.0  4.0   2.0    MM   6.8 170 1003.5    MM   9.3    MM   MM   MM    MM
2023 12 28 20 50  MM  3.0  4.0   2.1    10   7.0 163 1003.2    MM   9.3    MM   MM   MM    MM
2023 12 28 20 10  MM   MM   MM   2.1    10   6.8 163     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 19 50  MM  4.0  5.0   2.1    10   6.9 158 1003.0    MM   9.2    MM   MM   MM    MM
2023 12 28 19 30  MM  4.0  5.0    MM    MM    MM  MM 1002.8    MM   9.2    MM   MM   MM    MM
2023 12 28 19 10  MM   MM   MM   2.0     9   6.5 159     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 18 40  MM   MM   MM   2.0     9   6.5 153     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 18 10  MM   MM   MM   2.1     9   6.4 171     MM    MM   9.2    MM   MM   MM    MM
2023 12 28 17 40  MM   MM   MM   2.1     8   6.2 150     MM    MM   9.1    MM   MM   MM    MM
