#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 01 17 16 26  MM   MM   MM   1.9     6   5.1 262     MM    MM   8.6    MM   MM   MM    MM
2024 01 17 15 56  MM   MM   MM   2.0     6   5.2 250     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 15 26  MM   MM   MM   1.8     6   5.1 250     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 14 56  MM   MM   MM   1.8     6   5.0 271     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 14 26  MM   MM   MM   1.7     6   5.1 253     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 13 56  MM   MM   MM   1.9     6   5.0 266     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 13 26  MM   MM   MM   1.8     6   5.2 277     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 12 56  MM   MM   MM   1.9     6   5.2 267     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 12 26  MM   MM   MM   2.0     6   5.1 270     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 11 56  MM   MM   MM   2.1     6   5.3 279     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 11 26  MM   MM   MM   2.1     6   5.3 262     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 10 56  MM   MM   MM   2.1     6   5.1 267     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 10 26  MM   MM   MM   2.0     6   5.1 266     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 09 56  MM   MM   MM   2.1     6   5.2 260     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 09 26  MM   MM   MM   2.1     6   5.2 276     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 08 56  MM   MM   MM   2.2     6   5.1 284     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 08 26  MM   MM   MM   2.2     6   5.2 277     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 07 56  MM   MM   MM   2.2     6   5.1 286     MM    MM   8.8    MM   MM   MM    MM
2024 01 17 07 26  MM   MM   MM   2.1     6   5.1 295     MM    MM   8.8    MM   MM   MM    MM
2024 01 17 06 56  MM   MM   MM   2.2     6   5.0 293     MM    MM   8.8    MM   MM   MM    MM
2024 01 17 06 26  MM   MM   MM   2.2     6   5.2 297     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 05 56  MM   MM   MM   2.2     6   5.2 297     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 05 26  MM   MM   MM   2.1     6   5.0 311     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 04 56  MM   MM   MM   2.1     6   5.2 300     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 04 26  MM   MM   MM   2.1     6   5.2 307     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 03 56  MM   MM   MM   2.1     6   5.2 307     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 03 26  MM   MM   MM   2.1     6   5.1 309     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 02 56  MM   MM   MM   2.1     6   5.3 312     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 02 26  MM   MM   MM   2.2     6   5.2 307     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 01 56  MM   MM   MM   2.0     6   4.9 308     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 01 26  MM   MM   MM   1.9     5   4.8 309     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 00 56  MM   MM   MM   1.6     4   4.5 308     MM    MM   8.7    MM   MM   MM    MM
2024 01 17 00 26  MM   MM   MM   1.5     4   4.4 311     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 23 56  MM   MM   MM   1.4     6   4.4 122     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 22 56  MM   MM   MM   1.3     6   5.2 122     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 22 26  MM   MM   MM   1.2     6   5.0 113     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 21 56  MM   MM   MM   1.3     7   4.9 136     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 21 26  MM   MM   MM   1.4     5   5.0 103     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 20 56  MM   MM   MM   1.5     6   5.0 114     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 20 26  MM   MM   MM   1.4     6   4.9 107     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 19 56  MM   MM   MM   1.5     6   4.9 107     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 19 26  MM   MM   MM   1.6     6   4.8 108     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 18 56  MM   MM   MM   1.6     6   4.8 113     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 18 26  MM   MM   MM   1.6     5   4.8  97     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 17 56  MM   MM   MM   1.6     6   4.7 100     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 17 26  MM   MM   MM   1.6     5   4.8  93     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 16 56  MM   MM   MM   1.6     5   4.8  94     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 16 26  MM   MM   MM   1.7     5   4.6  94     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 15 56  MM   MM   MM   1.7     5   4.6  91     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 15 26  MM   MM   MM   1.6     5   4.4  90     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 14 56  MM   MM   MM   1.4     4   4.3  82     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 14 26  MM   MM   MM   1.3     4   4.2  86     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 13 56  MM   MM   MM   1.2     4   4.1  75     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 13 26  MM   MM   MM   1.1    13   4.2 128     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 12 56  MM   MM   MM   1.1    13   4.3 125     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 12 26  MM   MM   MM   1.0    13   4.5 125     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 11 56  MM   MM   MM   0.9    13   4.8 124     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 11 26  MM   MM   MM   0.9    14   5.0 131     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 10 56  MM   MM   MM   0.8    13   5.2 132     MM    MM   8.6    MM   MM   MM    MM
2024 01 16 10 26  MM   MM   MM   0.8    13   5.3 125     MM    MM   8.6    MM   MM   MM    MM
2024 01 16 09 56  MM   MM   MM   0.8    14   5.7 125     MM    MM   8.5    MM   MM   MM    MM
2024 01 16 09 26  MM   MM   MM   0.8    13   5.9 120     MM    MM   8.6    MM   MM   MM    MM
2024 01 16 08 56  MM   MM   MM   0.8    13   5.8 129     MM    MM   8.6    MM   MM   MM    MM
2024 01 16 08 26  MM   MM   MM   0.8    13   5.8 132     MM    MM   8.6    MM   MM   MM    MM
2024 01 16 07 56  MM   MM   MM   0.9    13   5.9 121     MM    MM   8.6    MM   MM   MM    MM
2024 01 16 07 26  MM   MM   MM   0.9    13   5.8 122     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 06 56  MM   MM   MM   0.9    13   5.8 127     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 06 26  MM   MM   MM   0.8    13   5.4 120     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 05 56  MM   MM   MM   0.9    13   5.3 120     MM    MM   8.9    MM   MM   MM    MM
2024 01 16 05 26  MM   MM   MM   0.9    13   5.5 115     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 04 56  MM   MM   MM   0.9     7   5.3 184     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 04 26  MM   MM   MM   0.9     8   5.1 173     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 03 56  MM   MM   MM   1.0     7   5.2 190     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 03 26  MM   MM   MM   1.0     7   5.1 190     MM    MM   8.8    MM   MM   MM    MM
2024 01 16 02 56  MM   MM   MM   1.1     7   5.3 197     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 02 26  MM   MM   MM   1.0     8   5.1 191     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 01 56  MM   MM   MM   1.1     8   5.0 187     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 01 26  MM   MM   MM   1.1     8   5.1 203     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 00 56  MM   MM   MM   1.2     8   5.2 187     MM    MM   8.7    MM   MM   MM    MM
2024 01 16 00 26  MM   MM   MM   1.2     7   5.0 198     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 23 56  MM   MM   MM   1.2     8   5.1 194     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 23 26  MM   MM   MM   1.2     8   5.1 179     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 22 56  MM   MM   MM   1.3     8   5.1 180     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 22 26  MM   MM   MM   1.4     8   5.2 200     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 21 56  MM   MM   MM   1.4     8   5.0 198     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 21 26  MM   MM   MM   1.4     7   5.1 198     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 20 56  MM   MM   MM   1.4     8   4.9 200     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 20 26  MM   MM   MM   1.4     8   4.8 190     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 19 56  MM   MM   MM   1.3     8   4.9 196     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 19 26  MM   MM   MM   1.4     8   4.9 200     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 18 56  MM   MM   MM   1.3     8   5.1 200     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 18 26  MM   MM   MM   1.4     8   5.5 197     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 17 56  MM   MM   MM   1.4     8   5.3 200     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 17 26  MM   MM   MM   1.4     8   5.7 194     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 16 56  MM   MM   MM   1.3     8   5.4 197     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 16 26  MM   MM   MM   1.4     8   5.7 198     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 15 56  MM   MM   MM   1.5     8   6.0 197     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 15 26  MM   MM   MM   1.6     8   6.2 197     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 14 56  MM   MM   MM   1.5     8   5.9 197     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 14 26  MM   MM   MM   1.6     8   6.1 200     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 13 56  MM   MM   MM   1.5     9   6.1 194     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 13 26  MM   MM   MM   1.6     8   6.1 198     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 12 56  MM   MM   MM   1.6     9   6.3 194     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 12 26  MM   MM   MM   1.5     9   6.2 194     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 11 56  MM   MM   MM   1.6     9   6.3 201     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 11 26  MM   MM   MM   1.7     9   6.3 201     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 10 56  MM   MM   MM   1.7     9   6.2 204     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 10 26  MM   MM   MM   1.7     9   6.3 211     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 09 56  MM   MM   MM   1.8     9   6.2 200     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 09 26  MM   MM   MM   1.9    11   6.3 207     MM    MM   8.7    MM   MM   MM    MM
2024 01 15 08 56  MM   MM   MM   2.1    10   6.4 200     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 08 26  MM   MM   MM   2.1    10   6.6 211     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 07 56  MM   MM   MM   2.3     9   6.6 210     MM    MM   8.8    MM   MM   MM    MM
2024 01 15 07 26  MM   MM   MM   2.4     8   6.3 222     MM    MM   8.9    MM   MM   MM    MM
2024 01 15 06 56  MM   MM   MM   2.8    10   6.8 207     MM    MM   8.9    MM   MM   MM    MM
2024 01 15 06 26  MM   MM   MM   2.7     9   6.7 215     MM    MM   8.9    MM   MM   MM    MM
2024 01 15 05 56  MM   MM   MM   2.7     8   6.7 225     MM    MM   8.9    MM   MM   MM    MM
2024 01 15 05 26  MM   MM   MM   2.7     8   6.6 231     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 04 56  MM   MM   MM   2.7     8   6.5 232     MM    MM   8.9    MM   MM   MM    MM
2024 01 15 04 26  MM   MM   MM   3.2     8   6.8 225     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 03 56  MM   MM   MM   2.9     9   6.3 222     MM    MM   8.9    MM   MM   MM    MM
2024 01 15 03 26  MM   MM   MM   3.2     9   6.7 219     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 02 56  MM   MM   MM   3.6     9   6.8 222     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 02 26  MM   MM   MM   3.9     8   6.9 231     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 01 56  MM   MM   MM   3.6     8   6.6 232     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 01 26  MM   MM   MM   3.9     8   6.9 229     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 00 56  MM   MM   MM   4.0     8   6.7 231     MM    MM   9.0    MM   MM   MM    MM
2024 01 15 00 26  MM   MM   MM   3.7     8   6.6 225     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 23 56  MM   MM   MM   4.4     9   7.1 212     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 22 56  MM   MM   MM   4.1     8   6.8 222     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 22 26  MM   MM   MM   3.4     8   6.4 226     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 21 56  MM   MM   MM   3.7     9   6.7 208     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 21 26  MM   MM   MM   3.7     9   6.7 210     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 20 56  MM   MM   MM   3.6     9   6.5 200     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 20 26  MM   MM   MM   3.5     9   6.5 204     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 19 56  MM   MM   MM   3.2    10   6.6 189     MM    MM   9.1    MM   MM   MM    MM
2024 01 14 19 26  MM   MM   MM   3.0    10   6.3 186     MM    MM   9.1    MM   MM   MM    MM
2024 01 14 18 56  MM   MM   MM   3.1    10   6.5 190     MM    MM   9.1    MM   MM   MM    MM
2024 01 14 18 26  MM   MM   MM   2.9    10   6.5 190     MM    MM   9.1    MM   MM   MM    MM
2024 01 14 17 56  MM   MM   MM   3.1     9   6.5 207     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 17 26  MM   MM   MM   3.1     9   6.6 205     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 16 56  MM   MM   MM   3.1    10   6.4 193     MM    MM   9.0    MM   MM   MM    MM
2024 01 14 16 26  MM   MM   MM   3.1    10   6.7 186     MM    MM   8.9    MM   MM   MM    MM
2024 01 14 15 56  MM   MM   MM   3.1    10   6.7 194     MM    MM   8.9    MM   MM   MM    MM
2024 01 14 15 26  MM   MM   MM   3.0     9   6.3 210     MM    MM   8.8    MM   MM   MM    MM
2024 01 14 14 56  MM   MM   MM   3.3    10   6.8 191     MM    MM   8.8    MM   MM   MM    MM
2024 01 14 14 26  MM   MM   MM   3.1    10   6.6 191     MM    MM   8.8    MM   MM   MM    MM
2024 01 14 13 56  MM   MM   MM   3.1    10   6.4 204     MM    MM   8.7    MM   MM   MM    MM
2024 01 14 13 26  MM   MM   MM   3.2    11   6.9 187     MM    MM   8.7    MM   MM   MM    MM
2024 01 14 12 56  MM   MM   MM   3.4     9   6.7 207     MM    MM   8.6    MM   MM   MM    MM
2024 01 14 12 26  MM   MM   MM   3.1    10   6.7 210     MM    MM   8.6    MM   MM   MM    MM
2024 01 14 11 56  MM   MM   MM   3.7     9   7.2 210     MM    MM   8.5    MM   MM   MM    MM
2024 01 14 11 26  MM   MM   MM   3.3    11   6.9 184     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 10 56  MM   MM   MM   3.6    10   7.2 190     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 10 26  MM   MM   MM   3.8    11   7.2 190     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 09 56  MM   MM   MM   3.8    10   7.2 203     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 09 26  MM   MM   MM   4.0    10   7.6 197     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 08 56  MM   MM   MM   4.3    10   7.7 205     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 08 26  MM   MM   MM   4.2    10   7.7 210     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 07 56  MM   MM   MM   4.1    11   7.4 189     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 07 26  MM   MM   MM   4.3    10   7.5 198     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 06 56  MM   MM   MM   4.2    10   7.5 187     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 06 26  MM   MM   MM   4.4    10   7.5 190     MM    MM   8.4    MM   MM   MM    MM
2024 01 14 05 56  MM   MM   MM   4.6     9   7.6 222     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 05 26  MM   MM   MM   4.3     8   7.6 228     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 04 56  MM   MM   MM   4.6    11   7.5 181     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 04 26  MM   MM   MM   4.8    11   7.8 190     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 03 56  MM   MM   MM   4.6    11   7.6 173     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 03 26  MM   MM   MM   5.0    11   7.9 169     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 02 56  MM   MM   MM   4.3    11   7.5 180     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 02 26  MM   MM   MM   4.2    11   7.4 162     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 01 56  MM   MM   MM   4.5    11   7.5 173     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 01 26  MM   MM   MM   4.3    12   7.6 166     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 00 56  MM   MM   MM   4.5    11   7.7 176     MM    MM   8.3    MM   MM   MM    MM
2024 01 14 00 26  MM   MM   MM   4.5    11   7.6 167     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 23 56  MM   MM   MM   4.2    11   7.6 165     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 22 56  MM   MM   MM   4.5    12   7.9 165     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 22 26  MM   MM   MM   4.4    11   8.1 172     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 21 56  MM   MM   MM   4.1    11   7.9 165     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 21 26  MM   MM   MM   4.3    12   8.1 172     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 20 56  MM   MM   MM   4.3    12   8.0 169     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 20 26  MM   MM   MM   4.4    11   8.2 162     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 19 56  MM   MM   MM   4.3    11   8.2 163     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 19 26  MM   MM   MM   4.6    12   8.4 163     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 18 56  MM   MM   MM   4.3    12   8.4 163     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 18 26  MM   MM   MM   4.3    11   8.1 159     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 17 56  MM   MM   MM   4.6    11   8.1 162     MM    MM   8.5    MM   MM   MM    MM
2024 01 13 17 26  MM   MM   MM   5.0    11   8.7 160     MM    MM   8.5    MM   MM   MM    MM
2024 01 13 16 56  MM   MM   MM   5.1    11   8.8 167     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 16 26  MM   MM   MM   4.4    12   8.2 160     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 15 56  MM   MM   MM   4.9    11   8.4 156     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 15 26  MM   MM   MM   4.9    10   8.4 151     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 14 56  MM   MM   MM   4.7    10   8.1 148     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 14 26  MM   MM   MM   3.9    10   7.5 156     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 13 56  MM   MM   MM   4.4    10   7.7 145     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 13 26  MM   MM   MM   4.9     9   7.7 142     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 12 56  MM   MM   MM   4.5     9   7.4 136     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 12 26  MM   MM   MM   4.7     9   7.4 142     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 11 56  MM   MM   MM   4.5     9   7.2 138     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 11 26  MM   MM   MM   4.2     8   7.0 132     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 10 56  MM   MM   MM   4.1     8   6.8 131     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 10 26  MM   MM   MM   3.8     8   6.7 127     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 09 56  MM   MM   MM   3.7     8   6.4 127     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 09 26  MM   MM   MM   3.9     8   6.5 121     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 08 56  MM   MM   MM   3.4     7   6.2 115     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 08 26  MM   MM   MM   3.2     7   6.0 121     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 07 56  MM   MM   MM   2.9     7   5.9 113     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 07 26  MM   MM   MM   2.8     6   5.7 121     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 06 56  MM   MM   MM   2.6     6   5.5 125     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 06 26  MM   MM   MM   2.4     6   5.3 125     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 05 56  MM   MM   MM   2.1     5   5.0 117     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 05 26  MM   MM   MM   2.0     6   4.9 121     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 04 56  MM   MM   MM   1.8     5   4.9 124     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 04 26  MM   MM   MM   1.7     6   4.8 134     MM    MM   8.4    MM   MM   MM    MM
2024 01 13 03 56  MM   MM   MM   1.7     5   4.8 125     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 03 26  MM   MM   MM   1.5     5   4.8 128     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 02 56  MM   MM   MM   1.5     5   4.5 135     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 02 26  MM   MM   MM   1.5     4   4.5 122     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 01 56  MM   MM   MM   1.4     9   4.6 158     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 01 26  MM   MM   MM   1.3     9   4.6 158     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 00 56  MM   MM   MM   1.2     9   4.5 151     MM    MM   8.3    MM   MM   MM    MM
2024 01 13 00 26  MM   MM   MM   1.1     9   4.9 158     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 23 56  MM   MM   MM   1.0     9   5.1 156     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 23 26  MM   MM   MM   1.2     9   5.5 156     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 22 56  MM   MM   MM   1.1     9   5.8 156     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 22 26  MM   MM   MM   1.1     9   5.8 166     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 21 56  MM   MM   MM   1.1     9   6.5 162     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 21 26  MM   MM   MM   1.1     9   6.6 173     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 20 56  MM   MM   MM   1.0     9   6.8 156     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 20 26  MM   MM   MM   1.2     9   7.0 165     MM    MM   8.5    MM   MM   MM    MM
2024 01 12 19 56  MM   MM   MM   1.1     9   6.7 165     MM    MM   8.5    MM   MM   MM    MM
2024 01 12 19 26  MM   MM   MM   1.2    10   6.5 149     MM    MM   8.5    MM   MM   MM    MM
2024 01 12 18 56  MM   MM   MM   1.1    11   6.2 135     MM    MM   8.6    MM   MM   MM    MM
2024 01 12 18 26  MM   MM   MM   1.2    10   6.2 159     MM    MM   8.6    MM   MM   MM    MM
2024 01 12 17 56  MM   MM   MM   1.2    10   6.2 174     MM    MM   8.5    MM   MM   MM    MM
2024 01 12 17 26  MM   MM   MM   1.2    10   6.0 177     MM    MM   8.5    MM   MM   MM    MM
2024 01 12 16 56  MM   MM   MM   1.2    10   5.5 177     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 16 26  MM   MM   MM   1.3     9   5.9 163     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 15 56  MM   MM   MM   1.3    10   5.9 162     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 15 26  MM   MM   MM   1.4    10   5.8 162     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 14 56  MM   MM   MM   1.3    11   5.6 158     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 14 26  MM   MM   MM   1.4    10   5.7 163     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 13 56  MM   MM   MM   1.5    10   5.8 166     MM    MM   8.5    MM   MM   MM    MM
2024 01 12 13 26  MM   MM   MM   1.5    10   5.9 169     MM    MM   8.4    MM   MM   MM    MM
2024 01 12 12 56  MM   MM   MM   1.6     6   5.8 212     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 12 26  MM   MM   MM   1.6    10   5.8 159     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 11 56  MM   MM   MM   1.7    10   6.0 166     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 11 26  MM   MM   MM   1.8    11   5.7 167     MM    MM   8.3    MM   MM   MM    MM
2024 01 12 10 56  MM   MM   MM   1.8    10   5.8 166     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 10 26  MM   MM   MM   1.9    11   5.7 162     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 09 56  MM   MM   MM   2.0    11   5.6 158     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 09 26  MM   MM   MM   2.1    11   5.7 148     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 08 56  MM   MM   MM   2.1     7   5.8 208     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 08 26  MM   MM   MM   2.1    11   5.8 163     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 07 56  MM   MM   MM   2.1    11   5.8 144     MM    MM   8.2    MM   MM   MM    MM
2024 01 12 07 26  MM   MM   MM   2.1    11   5.7 177     MM    MM   8.2    MM   MM   MM    MM
